SID,SVOLT,SOV,TORN,SORN,TSN,TEMP,CURRENT
531,55.0,7.0,10,5,3-12-4529,38.625,-9.127473e-06
531,55.0,7.0,10,6,3-12-4529,38.625,-1.690836e-05
531,55.0,7.0,10,7,3-12-4529,38.625,-1.587613e-05
531,55.0,7.0,10,8,3-12-4529,38.625,-9.888673e-06
531,55.0,7.0,10,9,3-12-4529,38.625,-8.697613e-06
531,55.0,7.0,10,10,3-12-4529,38.625,-1.622409e-05
531,55.0,7.0,10,11,3-12-4529,38.687,-1.626431e-05
531,55.0,7.0,10,12,3-12-4529,38.625,-9.063939e-06
531,55.0,7.0,10,13,3-12-4529,38.687,-8.610367e-06
531,55.0,7.0,10,14,3-12-4529,38.687,-1.606488e-05
531,55.0,7.0,10,15,3-12-4529,38.687,-1.489564e-05
531,55.0,7.0,10,16,3-12-4529,38.687,-1.20339e-05
531,55.0,7.0,11,1,3-12-4530,38.687,-1.013753e-05
531,55.0,7.0,11,2,3-12-4530,38.687,-1.009305e-05
531,55.0,7.0,11,3,3-12-4530,38.687,-9.172186e-06
531,55.0,7.0,11,4,3-12-4530,38.687,-8.556829e-06
531,55.0,7.0,11,5,3-12-4530,38.687,-1.022372e-05
531,55.0,7.0,11,6,3-12-4530,38.75,-1.036744e-05
531,55.0,7.0,11,7,3-12-4530,38.687,-9.889579e-06
531,55.0,7.0,11,8,3-12-4530,38.687,-8.584803e-06
531,55.0,7.0,11,9,3-12-4530,38.75,-9.326081e-06
531,55.0,7.0,11,10,3-12-4530,38.75,-1.040223e-05
531,55.0,7.0,11,11,3-12-4530,38.75,-1.043971e-05
531,55.0,7.0,11,12,3-12-4530,38.75,-8.762457e-06
531,55.0,7.0,11,13,3-12-4530,38.75,-9.611121e-06
531,55.0,7.0,11,14,3-12-4530,38.75,-1.015316e-05
531,55.0,7.0,11,15,3-12-4530,38.75,-1.025754e-05
531,55.0,7.0,11,16,3-12-4530,38.75,-8.476186e-06
531,55.0,7.0,12,1,3-13-4691,37.375,-2.56658e-05
531,55.0,7.0,12,2,3-13-4691,37.375,-2.274429e-05
531,55.0,7.0,12,3,3-13-4691,37.375,-1.748102e-05
531,55.0,7.0,12,4,3-13-4691,37.437,-2.345497e-05
531,55.0,7.0,12,5,3-13-4691,37.437,-1.990831e-05
531,55.0,7.0,12,6,3-13-4691,37.437,-2.469435e-05
531,55.0,7.0,12,7,3-13-4691,37.437,-1.734629e-05
531,55.0,7.0,12,8,3-13-4691,37.437,-2.390671e-05
531,55.0,7.0,12,9,3-13-4691,37.437,-2.281815e-05
531,55.0,7.0,12,10,3-13-4691,37.437,-2.770082e-05
531,55.0,7.0,12,11,3-13-4691,37.437,-2.676929e-05
531,55.0,7.0,12,12,3-13-4691,37.437,-1.992518e-05
531,55.0,7.0,12,13,3-13-4691,37.437,-2.066004e-05
531,55.0,7.0,12,14,3-13-4691,37.437,-2.573726e-05
531,55.0,7.0,12,15,3-13-4691,37.437,-2.521466e-05
531,55.0,7.0,12,16,3-13-4691,37.5,-1.978357e-05
531,55.0,7.0,13,1,3-13-4692,36.375,-1.930859e-05
531,55.0,7.0,13,2,3-13-4692,36.312,-2.301846e-05
531,55.0,7.0,13,3,3-13-4692,36.375,-1.870507e-05
531,55.0,7.0,13,4,3-13-4692,36.375,-2.134658e-05
531,55.0,7.0,13,5,3-13-4692,36.375,-1.592338e-05
531,55.0,7.0,13,6,3-13-4692,36.375,-2.113303e-05
531,55.0,7.0,13,7,3-13-4692,36.375,-1.81575e-05
531,55.0,7.0,13,8,3-13-4692,36.375,-1.878043e-05
531,55.0,7.0,13,9,3-13-4692,36.375,-1.558229e-05
531,55.0,7.0,13,10,3-13-4692,36.375,-1.963439e-05
531,55.0,7.0,13,11,3-13-4692,36.375,-1.989861e-05
531,55.0,7.0,13,12,3-13-4692,36.375,-1.937061e-05
531,55.0,7.0,13,13,3-13-4692,36.437,-1.510726e-05
531,55.0,7.0,13,14,3-13-4692,36.375,-1.868075e-05
531,55.0,7.0,13,15,3-13-4692,36.375,-2.395325e-05
531,55.0,7.0,13,16,3-13-4692,36.375,-1.86187e-05
531,55.0,7.0,14,1,3-13-4693,37.125,-2.171949e-05
531,55.0,7.0,14,2,3-13-4693,37.187,-2.19805e-05
531,55.0,7.0,14,3,3-13-4693,37.187,-2.251345e-05
531,55.0,7.0,14,4,3-13-4693,37.187,-2.425008e-05
531,55.0,7.0,14,5,3-13-4693,37.187,-2.60894e-05
531,55.0,7.0,14,6,3-13-4693,37.187,-2.216865e-05
531,55.0,7.0,14,7,3-13-4693,37.187,-2.303703e-05
531,55.0,7.0,14,8,3-13-4693,37.187,-2.250431e-05
531,55.0,7.0,14,9,3-13-4693,37.187,-2.431712e-05
531,55.0,7.0,14,10,3-13-4693,37.187,-2.110619e-05
531,55.0,7.0,14,11,3-13-4693,37.187,-2.267772e-05
531,55.0,7.0,14,12,3-13-4693,37.187,-2.199481e-05
531,55.0,7.0,14,13,3-13-4693,37.187,-1.806249e-05
531,55.0,7.0,14,14,3-13-4693,37.25,-2.038607e-05
531,55.0,7.0,14,15,3-13-4693,37.25,-2.200054e-05
531,55.0,7.0,14,16,3-13-4693,37.25,-2.101135e-05
531,55.0,7.0,15,1,3-13-4694,37.062,-1.378168e-05
531,55.0,7.0,15,2,3-13-4694,37.125,-1.634206e-05
531,55.0,7.0,15,3,3-13-4694,37.062,-1.668214e-05
531,55.0,7.0,15,4,3-13-4694,37.125,-1.836667e-05
531,55.0,7.0,15,5,3-13-4694,37.125,-1.482451e-05
531,55.0,7.0,15,6,3-13-4694,37.125,-1.631194e-05
531,55.0,7.0,15,7,3-13-4694,37.125,-1.60039e-05
531,55.0,7.0,15,8,3-13-4694,37.125,-1.874413e-05
531,55.0,7.0,15,9,3-13-4694,37.062,-1.751839e-05
531,55.0,7.0,15,10,3-13-4694,37.125,-1.609249e-05
531,55.0,7.0,15,11,3-13-4694,37.125,-1.772449e-05
531,55.0,7.0,15,12,3-13-4694,37.125,-1.596462e-05
531,55.0,7.0,15,13,3-13-4694,37.125,-1.553417e-05
531,55.0,7.0,15,14,3-13-4694,37.187,-1.470994e-05
531,55.0,7.0,15,15,3-13-4694,37.125,-1.567377e-05
531,55.0,7.0,15,16,3-13-4694,37.187,-1.585322e-05
531,55.0,7.0,16,1,0-0-0000,0.0,2.450972e-13
531,55.0,7.0,16,2,0-0-0000,0.0,-2.316755e-13
531,55.0,7.0,16,3,0-0-0000,0.0,3.198043e-13
531,55.0,7.0,16,4,0-0-0000,0.0,1.09148e-12
531,55.0,7.0,16,5,0-0-0000,0.0,4.56625e-12
531,55.0,7.0,16,6,0-0-0000,0.0,-3.277605e-12
531,55.0,7.0,16,7,0-0-0000,0.0,7.052949e-13
531,55.0,7.0,16,8,0-0-0000,0.0,-8.032154e-14
531,55.0,7.0,16,9,0-0-0000,0.0,-1.629294e-12
531,55.0,7.0,16,10,0-0-0000,0.0,9.063163e-13
531,55.0,7.0,16,11,0-0-0000,0.0,-1.001395e-12
531,55.0,7.0,16,12,0-0-0000,0.0,-2.69148e-13
531,55.0,7.0,16,13,0-0-0000,0.0,-9.753131e-13
531,55.0,7.0,16,14,0-0-0000,0.0,9.411164e-14
531,55.0,7.0,16,15,0-0-0000,0.0,-6.159558e-14
531,55.0,7.0,16,16,0-0-0000,0.0,8.178249e-13
532,48.0,0.0,1,1,3-13-4695,35.812,-5.344303e-08
532,48.0,0.0,1,2,3-13-4695,35.875,-5.856704e-08
532,48.0,0.0,1,3,3-13-4695,35.875,-5.410408e-08
532,48.0,0.0,1,4,3-13-4695,35.875,-5.190749e-08
532,48.0,0.0,1,5,3-13-4695,35.875,-5.474514e-08
532,48.0,0.0,1,6,3-13-4695,35.937,-5.675174e-08
532,48.0,0.0,1,7,3-13-4695,35.937,-5.523969e-08
532,48.0,0.0,1,8,3-13-4695,35.937,-5.391685e-08
532,48.0,0.0,1,9,3-13-4695,36.0,-5.459175e-08
532,48.0,0.0,1,10,3-13-4695,35.937,-5.551734e-08
532,48.0,0.0,1,11,3-13-4695,35.937,-6.082508e-08
532,48.0,0.0,1,12,3-13-4695,36.0,-5.695205e-08
532,48.0,0.0,1,13,3-13-4695,36.0,-5.437065e-08
532,48.0,0.0,1,14,3-13-4695,36.0,-5.465253e-08
532,48.0,0.0,1,15,3-13-4695,36.0,-5.778369e-08
532,48.0,0.0,1,16,3-13-4695,36.0,-5.897107e-08
532,48.0,0.0,2,1,3-13-4696,36.687,-5.558528e-08
532,48.0,0.0,2,2,3-13-4696,36.75,-5.265719e-08
532,48.0,0.0,2,3,3-13-4696,36.812,-5.292243e-08
532,48.0,0.0,2,4,3-13-4696,36.75,-5.197958e-08
532,48.0,0.0,2,5,3-13-4696,36.812,-5.855134e-08
532,48.0,0.0,2,6,3-13-4696,36.812,-5.682515e-08
532,48.0,0.0,2,7,3-13-4696,36.812,-5.549753e-08
532,48.0,0.0,2,8,3-13-4696,36.875,-5.261506e-08
532,48.0,0.0,2,9,3-13-4696,36.875,-6.09116e-08
532,48.0,0.0,2,10,3-13-4696,36.875,-5.97691e-08
532,48.0,0.0,2,11,3-13-4696,36.875,-5.799873e-08
532,48.0,0.0,2,12,3-13-4696,36.937,-5.675054e-08
532,48.0,0.0,2,13,3-13-4696,36.937,-5.680097e-08
532,48.0,0.0,2,14,3-13-4696,36.937,-5.897818e-08
532,48.0,0.0,2,15,3-13-4696,36.937,-5.826877e-08
532,48.0,0.0,2,16,3-13-4696,36.937,-5.598861e-08
532,48.0,0.0,3,1,3-13-4698,36.562,-5.461728e-08
532,48.0,0.0,3,2,3-13-4698,36.625,-4.904641e-08
532,48.0,0.0,3,3,3-13-4698,36.687,-5.312944e-08
532,48.0,0.0,3,4,3-13-4698,36.687,-5.34665e-08
532,48.0,0.0,3,5,3-13-4698,36.687,-5.204633e-08
532,48.0,0.0,3,6,3-13-4698,36.687,-5.768563e-08
532,48.0,0.0,3,7,3-13-4698,36.687,-5.612245e-08
532,48.0,0.0,3,8,3-13-4698,36.75,-5.51775e-08
532,48.0,0.0,3,9,3-13-4698,36.75,-5.823547e-08
532,48.0,0.0,3,10,3-13-4698,36.75,-5.98304e-08
532,48.0,0.0,3,11,3-13-4698,36.812,-5.949124e-08
532,48.0,0.0,3,12,3-13-4698,36.812,-5.718412e-08
532,48.0,0.0,3,13,3-13-4698,36.812,-5.776436e-08
532,48.0,0.0,3,14,3-13-4698,36.812,-6.217063e-08
532,48.0,0.0,3,15,3-13-4698,36.812,-5.865541e-08
532,48.0,0.0,3,16,3-13-4698,36.812,-5.619216e-08
532,48.0,0.0,4,1,3-13-4699,36.625,-6.046471e-08
532,48.0,0.0,4,2,3-13-4699,36.687,-5.690529e-08
532,48.0,0.0,4,3,3-13-4699,36.687,-5.792073e-08
532,48.0,0.0,4,4,3-13-4699,36.687,-5.716846e-08
532,48.0,0.0,4,5,3-13-4699,36.75,-5.75007e-08
532,48.0,0.0,4,6,3-13-4699,36.75,-5.961233e-08
532,48.0,0.0,4,7,3-13-4699,36.75,-5.821493e-08
532,48.0,0.0,4,8,3-13-4699,36.75,-5.822047e-08
532,48.0,0.0,4,9,3-13-4699,36.75,-6.034038e-08
532,48.0,0.0,4,10,3-13-4699,36.812,-6.219224e-08
532,48.0,0.0,4,11,3-13-4699,36.812,-6.135511e-08
532,48.0,0.0,4,12,3-13-4699,36.812,-5.814306e-08
532,48.0,0.0,4,13,3-13-4699,36.812,-5.984231e-08
532,48.0,0.0,4,14,3-13-4699,36.875,-6.245818e-08
532,48.0,0.0,4,15,3-13-4699,36.812,-5.77915e-08
532,48.0,0.0,4,16,3-13-4699,36.875,-5.846009e-08
532,48.0,0.0,5,1,3-13-4700,36.75,-5.646302e-08
532,48.0,0.0,5,2,3-13-4700,36.812,-6.447503e-08
532,48.0,0.0,5,3,3-13-4700,36.812,-6.369105e-08
532,48.0,0.0,5,4,3-13-4700,36.812,-6.277165e-08
532,48.0,0.0,5,5,3-13-4700,36.875,-5.678418e-08
532,48.0,0.0,5,6,3-13-4700,36.875,-5.768977e-08
532,48.0,0.0,5,7,3-13-4700,36.875,-6.282827e-08
532,48.0,0.0,5,8,3-13-4700,36.937,-5.802199e-08
532,48.0,0.0,5,9,3-13-4700,36.937,-5.7964e-08
532,48.0,0.0,5,10,3-13-4700,36.937,-6.217206e-08
532,48.0,0.0,5,11,3-13-4700,36.937,-6.338432e-08
532,48.0,0.0,5,12,3-13-4700,36.937,-6.346512e-08
532,48.0,0.0,5,13,3-13-4700,36.937,-6.003486e-08
532,48.0,0.0,5,14,3-13-4700,37.0,-6.239439e-08
532,48.0,0.0,5,15,3-13-4700,37.0,-6.513331e-08
532,48.0,0.0,5,16,3-13-4700,37.0,-6.396937e-08
532,48.0,0.0,6,1,3-14-4704,38.125,-6.673876e-08
532,48.0,0.0,6,2,3-14-4704,38.125,-6.846631e-08
532,48.0,0.0,6,3,3-14-4704,38.187,-6.269791e-08
532,48.0,0.0,6,4,3-14-4704,38.187,-6.301774e-08
532,48.0,0.0,6,5,3-14-4704,38.25,-7.305701e-08
532,48.0,0.0,6,6,3-14-4704,38.25,-7.0551e-08
532,48.0,0.0,6,7,3-14-4704,38.312,-6.98326e-08
532,48.0,0.0,6,8,3-14-4704,38.312,-5.928348e-08
532,48.0,0.0,6,9,3-14-4704,38.312,-7.00246e-08
532,48.0,0.0,6,10,3-14-4704,38.312,-6.994448e-08
532,48.0,0.0,6,11,3-14-4704,38.375,-6.875086e-08
532,48.0,0.0,6,12,3-14-4704,38.375,-6.513825e-08
532,48.0,0.0,6,13,3-14-4704,38.375,-7.385754e-08
532,48.0,0.0,6,14,3-14-4704,38.375,-7.201049e-08
532,48.0,0.0,6,15,3-14-4704,38.437,-6.937665e-08
532,48.0,0.0,6,16,3-14-4704,38.437,-6.590012e-08
532,48.0,0.0,7,1,3-14-4705,38.312,-6.388377e-08
532,48.0,0.0,7,2,3-14-4705,38.375,-5.850904e-08
532,48.0,0.0,7,3,3-14-4705,38.437,-6.672345e-08
532,48.0,0.0,7,4,3-14-4705,38.437,-6.669578e-08
532,48.0,0.0,7,5,3-14-4705,38.5,-6.852701e-08
532,48.0,0.0,7,6,3-14-4705,38.5,-6.507322e-08
532,48.0,0.0,7,7,3-14-4705,38.5,-6.28207e-08
532,48.0,0.0,7,8,3-14-4705,38.562,-6.746114e-08
532,48.0,0.0,7,9,3-14-4705,38.562,-6.739689e-08
532,48.0,0.0,7,10,3-14-4705,38.562,-6.41953e-08
532,48.0,0.0,7,11,3-14-4705,38.562,-6.421806e-08
532,48.0,0.0,7,12,3-14-4705,38.562,-7.034362e-08
532,48.0,0.0,7,13,3-14-4705,38.625,-6.46318e-08
532,48.0,0.0,7,14,3-14-4705,38.625,-6.630137e-08
532,48.0,0.0,7,15,3-14-4705,38.625,-6.559746e-08
532,48.0,0.0,7,16,3-14-4705,38.625,-7.010048e-08
532,48.0,0.0,8,1,3-14-4706,37.312,-6.177507e-08
532,48.0,0.0,8,2,3-14-4706,37.312,-5.73529e-08
532,48.0,0.0,8,3,3-14-4706,37.375,-5.734944e-08
532,48.0,0.0,8,4,3-14-4706,37.375,-5.388121e-08
532,48.0,0.0,8,5,3-14-4706,37.437,-5.977949e-08
532,48.0,0.0,8,6,3-14-4706,37.437,-5.704757e-08
532,48.0,0.0,8,7,3-14-4706,37.5,-5.811478e-08
532,48.0,0.0,8,8,3-14-4706,37.5,-5.366084e-08
532,48.0,0.0,8,9,3-14-4706,37.5,-5.894712e-08
532,48.0,0.0,8,10,3-14-4706,37.5,-5.785022e-08
532,48.0,0.0,8,11,3-14-4706,37.5,-5.851334e-08
532,48.0,0.0,8,12,3-14-4706,37.562,-5.57068e-08
532,48.0,0.0,8,13,3-14-4706,37.562,-5.96572e-08
532,48.0,0.0,8,14,3-14-4706,37.562,-5.697296e-08
532,48.0,0.0,8,15,3-14-4706,37.562,-5.796899e-08
532,48.0,0.0,8,16,3-14-4706,37.562,-5.81672e-08
532,48.0,0.0,9,1,3-14-4707,36.562,-5.820372e-08
532,48.0,0.0,9,2,3-14-4707,36.625,-5.648716e-08
532,48.0,0.0,9,3,3-14-4707,36.625,-6.016339e-08
532,48.0,0.0,9,4,3-14-4707,36.687,-5.940215e-08
532,48.0,0.0,9,5,3-14-4707,36.687,-5.783069e-08
532,48.0,0.0,9,6,3-14-4707,36.687,-6.231712e-08
532,48.0,0.0,9,7,3-14-4707,36.75,-5.786315e-08
532,48.0,0.0,9,8,3-14-4707,36.75,-5.898562e-08
532,48.0,0.0,9,9,3-14-4707,36.75,-5.449224e-08
532,48.0,0.0,9,10,3-14-4707,36.75,-6.086999e-08
532,48.0,0.0,9,11,3-14-4707,36.75,-6.02863e-08
532,48.0,0.0,9,12,3-14-4707,36.75,-6.273294e-08
532,48.0,0.0,9,13,3-14-4707,36.812,-5.913965e-08
532,48.0,0.0,9,14,3-14-4707,36.812,-6.527974e-08
532,48.0,0.0,9,15,3-14-4707,36.812,-6.103159e-08
532,48.0,0.0,9,16,3-14-4707,36.812,-6.1321e-08
532,48.0,0.0,10,1,3-14-4708,38.25,-6.158718e-08
532,48.0,0.0,10,2,3-14-4708,38.312,-6.832474e-08
532,48.0,0.0,10,3,3-14-4708,38.375,-6.280912e-08
532,48.0,0.0,10,4,3-14-4708,38.375,-6.655986e-08
532,48.0,0.0,10,5,3-14-4708,38.437,-6.529095e-08
532,48.0,0.0,10,6,3-14-4708,38.437,-6.939332e-08
532,48.0,0.0,10,7,3-14-4708,38.437,-6.397298e-08
532,48.0,0.0,10,8,3-14-4708,38.5,-5.970694e-08
532,48.0,0.0,10,9,3-14-4708,38.5,-6.277525e-08
532,48.0,0.0,10,10,3-14-4708,38.5,-7.106763e-08
532,48.0,0.0,10,11,3-14-4708,38.562,-6.530475e-08
532,48.0,0.0,10,12,3-14-4708,38.562,-6.033621e-08
532,48.0,0.0,10,13,3-14-4708,38.562,-6.27331e-08
532,48.0,0.0,10,14,3-14-4708,38.562,-6.082525e-08
532,48.0,0.0,10,15,3-14-4708,38.562,-6.341691e-08
532,48.0,0.0,10,16,3-14-4708,38.562,-6.040733e-08
532,48.0,0.0,11,1,3-14-4709,38.375,-7.492478e-08
532,48.0,0.0,11,2,3-14-4709,38.437,-6.517893e-08
532,48.0,0.0,11,3,3-14-4709,38.437,-6.440184e-08
532,48.0,0.0,11,4,3-14-4709,38.5,-6.490122e-08
532,48.0,0.0,11,5,3-14-4709,38.562,-6.747567e-08
532,48.0,0.0,11,6,3-14-4709,38.562,-6.817055e-08
532,48.0,0.0,11,7,3-14-4709,38.562,-6.575291e-08
532,48.0,0.0,11,8,3-14-4709,38.562,-6.366201e-08
532,48.0,0.0,11,9,3-14-4709,38.625,-6.577569e-08
532,48.0,0.0,11,10,3-14-4709,38.625,-6.825413e-08
532,48.0,0.0,11,11,3-14-4709,38.625,-6.452545e-08
532,48.0,0.0,11,12,3-14-4709,38.625,-6.077603e-08
532,48.0,0.0,11,13,3-14-4709,38.625,-7.128859e-08
532,48.0,0.0,11,14,3-14-4709,38.687,-6.957414e-08
532,48.0,0.0,11,15,3-14-4709,38.687,-6.561541e-08
532,48.0,0.0,11,16,3-14-4709,38.687,-6.361155e-08
532,48.0,0.0,12,1,3-14-4710,37.125,-6.599561e-08
532,48.0,0.0,12,2,3-14-4710,37.187,-5.748828e-08
532,48.0,0.0,12,3,3-14-4710,37.187,-5.625461e-08
532,48.0,0.0,12,4,3-14-4710,37.25,-5.527719e-08
532,48.0,0.0,12,5,3-14-4710,37.25,-6.360344e-08
532,48.0,0.0,12,6,3-14-4710,37.25,-6.021741e-08
532,48.0,0.0,12,7,3-14-4710,37.312,-6.015316e-08
532,48.0,0.0,12,8,3-14-4710,37.312,-5.730107e-08
532,48.0,0.0,12,9,3-14-4710,37.312,-6.043428e-08
532,48.0,0.0,12,10,3-14-4710,37.312,-6.070092e-08
532,48.0,0.0,12,11,3-14-4710,37.375,-6.139719e-08
532,48.0,0.0,12,12,3-14-4710,37.375,-5.832337e-08
532,48.0,0.0,12,13,3-14-4710,37.375,-5.868185e-08
532,48.0,0.0,12,14,3-14-4710,37.375,-5.841453e-08
532,48.0,0.0,12,15,3-14-4710,37.375,-5.955634e-08
532,48.0,0.0,12,16,3-14-4710,37.375,-5.452078e-08
532,48.0,0.0,13,1,3-15-4711,36.125,-5.592146e-08
532,48.0,0.0,13,2,3-15-4711,36.125,-6.327799e-08
532,48.0,0.0,13,3,3-15-4711,36.187,-5.832114e-08
532,48.0,0.0,13,4,3-15-4711,36.187,-5.912102e-08
532,48.0,0.0,13,5,3-15-4711,36.187,-5.982835e-08
532,48.0,0.0,13,6,3-15-4711,36.187,-5.89649e-08
532,48.0,0.0,13,7,3-15-4711,36.25,-5.690851e-08
532,48.0,0.0,13,8,3-15-4711,36.25,-6.322823e-08
532,48.0,0.0,13,9,3-15-4711,36.25,-6.015017e-08
532,48.0,0.0,13,10,3-15-4711,36.312,-6.007217e-08
532,48.0,0.0,13,11,3-15-4711,36.312,-5.524587e-08
532,48.0,0.0,13,12,3-15-4711,36.312,-5.883435e-08
532,48.0,0.0,13,13,3-15-4711,36.312,-5.425878e-08
532,48.0,0.0,13,14,3-15-4711,36.312,-6.038093e-08
532,48.0,0.0,13,15,3-15-4711,36.312,-5.778852e-08
532,48.0,0.0,13,16,3-15-4711,36.312,-6.351277e-08
532,48.0,0.0,14,1,3-15-4712,36.937,-6.034453e-08
532,48.0,0.0,14,2,3-15-4712,36.937,-5.776319e-08
532,48.0,0.0,14,3,3-15-4712,37.0,-6.008755e-08
532,48.0,0.0,14,4,3-15-4712,37.0,-5.667664e-08
532,48.0,0.0,14,5,3-15-4712,37.0,-5.922689e-08
532,48.0,0.0,14,6,3-15-4712,37.062,-5.927387e-08
532,48.0,0.0,14,7,3-15-4712,37.062,-6.032171e-08
532,48.0,0.0,14,8,3-15-4712,37.062,-5.707658e-08
532,48.0,0.0,14,9,3-15-4712,37.062,-5.67692e-08
532,48.0,0.0,14,10,3-15-4712,37.125,-6.03438e-08
532,48.0,0.0,14,11,3-15-4712,37.125,-5.756356e-08
532,48.0,0.0,14,12,3-15-4712,37.125,-6.153603e-08
532,48.0,0.0,14,13,3-15-4712,37.125,-5.445174e-08
532,48.0,0.0,14,14,3-15-4712,37.125,-5.487103e-08
532,48.0,0.0,14,15,3-15-4712,37.125,-5.666625e-08
532,48.0,0.0,14,16,3-15-4712,37.187,-5.157824e-08
532,48.0,0.0,15,1,3-15-4713,36.875,-5.611832e-08
532,48.0,0.0,15,2,3-15-4713,36.875,-5.990294e-08
532,48.0,0.0,15,3,3-15-4713,36.937,-5.711161e-08
532,48.0,0.0,15,4,3-15-4713,36.937,-5.473748e-08
532,48.0,0.0,15,5,3-15-4713,36.937,-5.977174e-08
532,48.0,0.0,15,6,3-15-4713,37.0,-6.579369e-08
532,48.0,0.0,15,7,3-15-4713,37.0,-5.916174e-08
532,48.0,0.0,15,8,3-15-4713,37.0,-5.487631e-08
532,48.0,0.0,15,9,3-15-4713,37.0,-5.778923e-08
532,48.0,0.0,15,10,3-15-4713,37.062,-5.983318e-08
532,48.0,0.0,15,11,3-15-4713,37.062,-5.536261e-08
532,48.0,0.0,15,12,3-15-4713,37.062,-5.657004e-08
532,48.0,0.0,15,13,3-15-4713,37.062,-5.587722e-08
532,48.0,0.0,15,14,3-15-4713,37.062,-5.836531e-08
532,48.0,0.0,15,15,3-15-4713,37.125,-5.61155e-08
532,48.0,0.0,15,16,3-15-4713,37.125,-5.307067e-08
532,48.0,0.0,16,1,0-0-0000,0.0,2.39973e-12
532,48.0,0.0,16,2,0-0-0000,0.0,-3.328159e-13
532,48.0,0.0,16,3,0-0-0000,0.0,-2.095512e-12
532,48.0,0.0,16,4,0-0-0000,0.0,1.917436e-12
532,48.0,0.0,16,5,0-0-0000,0.0,-1.338879e-12
532,48.0,0.0,16,6,0-0-0000,0.0,1.203965e-12
532,48.0,0.0,16,7,0-0-0000,0.0,-2.842019e-12
532,48.0,0.0,16,8,0-0-0000,0.0,-4.53179e-12
532,48.0,0.0,16,9,0-0-0000,0.0,-3.06171e-12
532,48.0,0.0,16,10,0-0-0000,0.0,-8.212903e-13
532,48.0,0.0,16,11,0-0-0000,0.0,-3.307594e-13
532,48.0,0.0,16,12,0-0-0000,0.0,-3.506696e-14
532,48.0,0.0,16,13,0-0-0000,0.0,-2.816144e-12
532,48.0,0.0,16,14,0-0-0000,0.0,1.862868e-12
532,48.0,0.0,16,15,0-0-0000,0.0,4.118507e-12
532,48.0,0.0,16,16,0-0-0000,0.0,1.488245e-12
532,55.0,7.0,1,1,3-13-4695,0.0,-1.572636e-05
532,55.0,7.0,1,2,3-13-4695,36.062,-1.435024e-05
532,55.0,7.0,1,3,3-13-4695,36.062,-1.274971e-05
532,55.0,7.0,1,4,3-13-4695,36.062,-1.517303e-05
532,55.0,7.0,1,5,3-13-4695,36.062,-1.586057e-05
532,55.0,7.0,1,6,3-13-4695,36.062,-1.282051e-05
532,55.0,7.0,1,7,3-13-4695,36.062,-1.729507e-05
532,55.0,7.0,1,8,3-13-4695,36.062,-1.539767e-05
532,55.0,7.0,1,9,3-13-4695,36.062,-1.683718e-05
532,55.0,7.0,1,10,3-13-4695,36.062,-1.791464e-05
532,55.0,7.0,1,11,3-13-4695,36.062,-1.66424e-05
532,55.0,7.0,1,12,3-13-4695,36.062,-1.439708e-05
532,55.0,7.0,1,13,3-13-4695,36.062,-1.818012e-05
532,55.0,7.0,1,14,3-13-4695,36.062,-1.714587e-05
532,55.0,7.0,1,15,3-13-4695,36.062,-1.56953e-05
532,55.0,7.0,1,16,3-13-4695,36.062,-1.407494e-05
532,55.0,7.0,2,1,3-13-4696,36.937,-1.439782e-05
532,55.0,7.0,2,2,3-13-4696,36.937,-1.580651e-05
532,55.0,7.0,2,3,3-13-4696,36.937,-1.288826e-05
532,55.0,7.0,2,4,3-13-4696,37.0,-1.650656e-05
532,55.0,7.0,2,5,3-13-4696,37.0,-1.341242e-05
532,55.0,7.0,2,6,3-13-4696,36.937,-1.525305e-05
532,55.0,7.0,2,7,3-13-4696,36.937,-1.888687e-05
532,55.0,7.0,2,8,3-13-4696,36.937,-1.405777e-05
532,55.0,7.0,2,9,3-13-4696,37.0,-1.32659e-05
532,55.0,7.0,2,10,3-13-4696,37.0,-1.699918e-05
532,55.0,7.0,2,11,3-13-4696,37.0,-1.825436e-05
532,55.0,7.0,2,12,3-13-4696,37.0,-1.378652e-05
532,55.0,7.0,2,13,3-13-4696,37.0,-1.742799e-05
532,55.0,7.0,2,14,3-13-4696,37.0,-1.562104e-05
532,55.0,7.0,2,15,3-13-4696,37.0,-1.723036e-05
532,55.0,7.0,2,16,3-13-4696,37.0,-1.404013e-05
532,55.0,7.0,3,1,3-13-4698,36.875,-1.308837e-05
532,55.0,7.0,3,2,3-13-4698,36.875,-1.726338e-05
532,55.0,7.0,3,3,3-13-4698,36.875,-1.471552e-05
532,55.0,7.0,3,4,3-13-4698,36.875,-2.032751e-05
532,55.0,7.0,3,5,3-13-4698,36.875,-1.777375e-05
532,55.0,7.0,3,6,3-13-4698,36.875,-1.708128e-05
532,55.0,7.0,3,7,3-13-4698,36.875,-1.53021e-05
532,55.0,7.0,3,8,3-13-4698,36.875,-1.742899e-05
532,55.0,7.0,3,9,3-13-4698,36.875,-1.711552e-05
532,55.0,7.0,3,10,3-13-4698,36.875,-1.710473e-05
532,55.0,7.0,3,11,3-13-4698,36.875,-1.505107e-05
532,55.0,7.0,3,12,3-13-4698,36.875,-1.771849e-05
532,55.0,7.0,3,13,3-13-4698,36.875,-1.647082e-05
532,55.0,7.0,3,14,3-13-4698,36.875,-1.711925e-05
532,55.0,7.0,3,15,3-13-4698,36.875,-1.497493e-05
